sector,t_skills,m_skills,s_skills,s_activas,afinidad_t,afinidad_m,t_min,t_max,t_avg,clase_fatiga
20,"[7, 1, 3, 5, 2, 5, 9, 2, 0, 4, 0, 0, 0, 8, 3, 7, 5, 1, 1, 3]","[1, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 4, 5, 1, 9, 5, 6, 2, 5, 9]","[7, 10, 6, 2, 7, 9, 1, 8, 0, 6, 9, 3, 4, 10, 4, 0, 4, 6, 6, 2]",18,1.0132854544189753,0.8555911248876408,3,58,30.971161899043484,0
25,"[8, 3, 9, 1, 7, 6, 5, 9, 6, 4, 5, 0, 1, 5, 1, 0, 6, 7, 9, 0]","[0, 1, 2, 1, 0, 2, 0, 0, 1, 2, 6, 5, 3, 1, 4, 2, 1, 0, 3, 4]","[7, 3, 9, 4, 9, 5, 5, 6, 1, 2, 1, 4, 0, 10, 3, 5, 8, 5, 1, 9]",14,0.8150074550878522,0.7832820024974932,10,49,28.04307000124973,0
25,"[1, 2, 7, 10, 1, 1, 3, 10, 8, 1, 6, 1, 7, 2, 4, 10, 0, 3, 1, 5]","[0, 1, 0, 0, 2, 0, 0, 0, 0, 1, 4, 7, 0, 8, 4, 5, 2, 2, 5, 4]","[3, 4, 5, 9, 4, 10, 6, 7, 5, 0, 3, 6, 3, 8, 3, 3, 1, 8, 0, 1]",28,0.5119279379375647,0.441438509831414,3,39,21.555021342287652,2
21,"[4, 3, 4, 4, 8, 4, 2, 8, 0, 3, 6, 6, 6, 1, 5, 7, 9, 6, 3, 7]","[0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 4, 3, 4, 0, 1, 3, 9, 5, 6, 9]","[6, 1, 0, 0, 3, 0, 2, 5, 2, 1, 1, 0, 2, 0, 5, 0, 8, 10, 6, 5]",29,0.2622998497354384,0.4086369268749287,6,45,25.990479014764585,3
8,"[9, 6, 1, 5, 2, 0, 6, 9, 10, 3, 9, 6, 5, 3, 3, 3, 7, 9, 6, 6]","[1, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0, 0, 1, 3, 1, 0, 9, 2, 7, 0]","[5, 9, 8, 0, 4, 3, 5, 6, 4, 2, 4, 3, 7, 7, 9, 0, 8, 5, 9, 0]",13,0.22834946197232886,0.399348573286854,4,47,24.982197737668287,3
14,"[0, 4, 6, 1, 3, 4, 3, 4, 8, 1, 5, 7, 4, 9, 10, 5, 6, 0, 6, 1]","[2, 0, 1, 2, 1, 0, 2, 0, 2, 0, 4, 4, 7, 6, 5, 6, 1, 2, 2, 1]","[0, 2, 4, 5, 2, 3, 10, 6, 9, 4, 7, 10, 6, 2, 1, 5, 8, 4, 4, 4]",22,0.40587305775245863,0.40659628165741957,5,21,14.391249522343319,3
3,"[2, 4, 2, 1, 5, 0, 2, 7, 5, 8, 3, 10, 2, 5, 2, 2, 0, 6, 0, 3]","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 6, 5, 2, 8, 1, 3, 1, 3, 2, 6]","[6, 2, 0, 3, 6, 4, 6, 6, 5, 8, 0, 6, 8, 3, 0, 1, 5, 4, 0, 8]",22,0.02941958956446554,0.037606522006439026,2,45,25.011892144429332,4
1,"[2, 4, 0, 6, 1, 6, 6, 8, 1, 4, 6, 0, 3, 3, 2, 5, 9, 10, 6, 5]","[0, 1, 1, 2, 0, 0, 0, 1, 2, 0, 9, 0, 5, 7, 0, 1, 0, 9, 8, 7]","[8, 0, 5, 7, 2, 8, 4, 8, 6, 10, 8, 5, 0, 9, 5, 10, 2, 0, 8, 5]",16,0.4862486295088352,0.43173264636402525,5,41,22.038535739811252,2
16,"[3, 7, 4, 0, 1, 6, 8, 5, 10, 5, 0, 8, 5, 6, 9, 6, 7, 0, 8, 0]","[0, 0, 2, 0, 0, 1, 2, 2, 0, 0, 3, 10, 7, 1, 2, 10, 4, 9, 2, 5]","[6, 4, 0, 1, 10, 8, 3, 0, 2, 8, 7, 4, 2, 9, 7, 6, 0, 3, 2, 10]",24,0.8262584812625784,1.0241860672354917,4,36,19.912477012276078,0
9,"[0, 5, 2, 2, 8, 4, 4, 0, 3, 3, 2, 4, 7, 4, 6, 7, 6, 5, 4, 2]","[0, 1, 0, 1, 2, 0, 2, 0, 2, 0, 0, 1, 8, 8, 4, 2, 10, 4, 4, 4]","[5, 10, 1, 1, 1, 6, 3, 1, 4, 1, 6, 2, 4, 0, 5, 1, 7, 9, 0, 7]",24,0.05429101806066858,0.1554434878203329,3,24,13.158061245224154,4
1,"[10, 2, 3, 5, 2, 5, 5, 0, 0, 0, 2, 1, 6, 6, 5, 0, 8, 6, 7, 3]","[0, 0, 0, 1, 1, 0, 0, 1, 0, 2, 7, 6, 7, 9, 9, 6, 8, 2, 6, 2]","[1, 2, 3, 3, 10, 4, 0, 3, 10, 5, 5, 1, 5, 4, 1, 7, 5, 7, 2, 4]",25,0.28551542333451146,0.2730037420754977,2,34,17.666306932626558,3
14,"[7, 8, 3, 4, 8, 6, 7, 4, 6, 6, 3, 0, 7, 9, 6, 9, 4, 0, 6, 8]","[1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 4, 4, 5, 3, 10, 8, 1, 7, 0, 3]","[0, 5, 7, 10, 8, 7, 8, 0, 0, 9, 10, 1, 0, 7, 2, 6, 0, 7, 6, 9]",26,0.8424837192232056,0.8456006454151169,7,42,23.020015534619684,0
21,"[2, 6, 8, 10, 6, 10, 1, 7, 3, 4, 0, 9, 2, 2, 3, 8, 7, 8, 2, 6]","[2, 0, 1, 0, 0, 0, 0, 0, 0, 2, 3, 4, 4, 3, 0, 5, 6, 5, 10, 7]","[10, 5, 2, 7, 0, 8, 4, 8, 6, 3, 3, 6, 4, 2, 2, 9, 7, 2, 2, 9]",12,0.5084509213614561,0.35991850881055965,9,57,31.713943533204116,2
24,"[1, 3, 4, 9, 6, 6, 4, 4, 8, 4, 6, 9, 3, 9, 0, 3, 0, 0, 1, 3]","[0, 0, 0, 0, 2, 0, 2, 0, 2, 2, 1, 0, 3, 1, 2, 1, 4, 4, 8, 2]","[3, 0, 9, 1, 0, 2, 4, 2, 9, 9, 4, 7, 6, 6, 7, 1, 3, 0, 7, 4]",25,0.565287767969661,0.4987365332384652,7,22,16.990116674214374,2
16,"[4, 6, 6, 5, 4, 9, 7, 9, 6, 4, 8, 4, 8, 2, 7, 1, 5, 0, 0, 2]","[1, 2, 1, 1, 0, 0, 0, 1, 1, 0, 0, 8, 1, 1, 7, 7, 4, 10, 10, 2]","[5, 7, 1, 6, 8, 3, 5, 1, 0, 7, 0, 7, 6, 6, 8, 7, 9, 3, 1, 0]",29,0.3594643949590101,0.5025486105601747,8,27,18.68856081673129,2
3,"[9, 0, 5, 2, 5, 5, 2, 8, 9, 6, 8, 6, 3, 0, 1, 6, 8, 6, 3, 0]","[0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 2, 3, 4, 2, 2, 3, 5, 4, 2, 0]","[1, 5, 7, 3, 6, 0, 8, 8, 0, 10, 0, 8, 1, 2, 10, 4, 0, 5, 3, 2]",27,0.2917664378847922,0.37518693323840174,7,23,14.954606712257032,3
25,"[4, 10, 1, 3, 2, 9, 8, 2, 9, 8, 0, 7, 9, 1, 4, 8, 0, 7, 5, 4]","[0, 0, 1, 2, 2, 0, 0, 0, 2, 1, 0, 8, 9, 8, 2, 3, 4, 5, 4, 6]","[5, 4, 7, 10, 4, 10, 8, 9, 2, 6, 0, 7, 9, 5, 8, 3, 10, 8, 8, 7]",12,0.42393455943623803,0.5847631757595383,8,51,29.803478296688876,2
6,"[10, 6, 0, 7, 6, 3, 3, 0, 4, 3, 0, 5, 7, 1, 5, 0, 4, 6, 8, 1]","[2, 0, 2, 0, 0, 1, 0, 0, 2, 0, 7, 4, 8, 1, 7, 9, 5, 5, 5, 5]","[4, 5, 2, 8, 2, 2, 4, 0, 8, 5, 8, 3, 9, 0, 1, 1, 6, 5, 2, 1]",24,0.8161443751565756,0.69771578098579,8,58,32.82830634186001,0
23,"[6, 3, 10, 7, 5, 6, 0, 2, 2, 0, 3, 8, 2, 4, 5, 6, 5, 2, 7, 6]","[1, 2, 2, 1, 0, 0, 2, 2, 0, 0, 3, 5, 6, 6, 8, 8, 5, 6, 4, 0]","[5, 7, 3, 2, 6, 1, 3, 7, 9, 5, 0, 1, 8, 6, 10, 1, 3, 8, 2, 4]",17,0.35953970531928325,0.29455568323320724,3,57,27.84989701401246,3
9,"[6, 0, 5, 5, 2, 5, 0, 7, 9, 2, 10, 6, 3, 1, 7, 10, 3, 4, 0, 4]","[0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 5, 7, 6, 2, 3, 7, 8, 9, 8, 7]","[1, 0, 8, 8, 1, 7, 8, 3, 5, 1, 9, 3, 4, 4, 9, 5, 2, 4, 7, 10]",10,0.6051453999723156,0.4610527849100666,2,49,26.394698462269588,2
3,"[6, 8, 4, 7, 6, 1, 9, 0, 6, 3, 10, 2, 5, 5, 7, 1, 9, 3, 9, 10]","[0, 2, 2, 2, 1, 0, 0, 2, 0, 0, 5, 7, 5, 1, 6, 5, 5, 4, 0, 9]","[7, 10, 6, 8, 8, 1, 2, 0, 7, 7, 0, 5, 8, 0, 7, 8, 7, 9, 2, 7]",18,0.3253061270707802,0.189639019943845,7,58,31.419378667064862,3
0,"[0, 8, 5, 1, 4, 3, 2, 2, 5, 4, 3, 2, 2, 0, 7, 1, 8, 0, 6, 3]","[1, 0, 2, 0, 2, 2, 1, 0, 0, 0, 0, 3, 4, 1, 3, 6, 4, 7, 2, 3]","[10, 7, 1, 8, 5, 2, 5, 10, 5, 1, 7, 10, 10, 6, 5, 4, 2, 5, 10, 7]",19,0.5528134225216065,0.7838859312797472,5,56,30.74026380984628,1
13,"[10, 8, 2, 6, 2, 8, 5, 7, 4, 4, 3, 6, 7, 5, 4, 6, 6, 5, 1, 5]","[0, 2, 0, 0, 0, 0, 1, 0, 1, 2, 3, 8, 4, 1, 7, 7, 5, 1, 1, 7]","[8, 0, 5, 5, 8, 8, 7, 0, 6, 7, 1, 9, 0, 1, 3, 0, 1, 4, 8, 4]",30,0.21004540832988114,-0.029556443535970877,7,36,21.86655220438262,4
23,"[5, 7, 7, 2, 5, 2, 4, 2, 7, 8, 2, 7, 4, 7, 8, 2, 0, 9, 4, 5]","[1, 2, 0, 0, 0, 2, 0, 1, 2, 2, 0, 5, 3, 0, 10, 1, 3, 9, 4, 3]","[7, 9, 5, 4, 2, 6, 0, 4, 2, 0, 5, 5, 6, 8, 2, 4, 10, 6, 5, 6]",10,0.6451149903504049,0.6314843346500897,5,39,22.270098294667722,1
17,"[6, 2, 2, 5, 0, 2, 0, 0, 9, 2, 3, 7, 2, 2, 5, 0, 9, 7, 5, 5]","[2, 0, 0, 2, 0, 0, 1, 1, 0, 1, 3, 2, 3, 0, 4, 1, 2, 10, 0, 6]","[7, 9, 8, 0, 3, 1, 0, 3, 7, 2, 4, 6, 6, 7, 10, 3, 0, 3, 7, 4]",24,0.053412896629898225,0.07649756951870192,5,48,27.238135219286388,4
20,"[6, 7, 0, 7, 0, 4, 6, 2, 10, 5, 0, 0, 6, 8, 5, 10, 2, 7, 6, 5]","[2, 1, 0, 0, 0, 0, 0, 0, 0, 2, 5, 5, 3, 2, 5, 4, 8, 0, 4, 10]","[1, 1, 3, 4, 10, 6, 1, 4, 2, 0, 2, 6, 4, 3, 6, 7, 4, 0, 8, 3]",12,0.7011116371380334,0.6490931844486707,3,32,18.76603878533546,1
8,"[8, 0, 7, 3, 10, 1, 9, 3, 2, 2, 10, 5, 0, 7, 0, 0, 6, 8, 3, 10]","[2, 0, 0, 0, 1, 1, 2, 0, 1, 2, 4, 7, 0, 8, 0, 1, 1, 7, 3, 1]","[3, 0, 0, 5, 0, 6, 0, 0, 3, 4, 4, 10, 9, 1, 0, 7, 7, 3, 5, 9]",19,0.45484857320387506,0.5234594126277192,7,53,28.939694692197495,3
25,"[4, 2, 1, 9, 5, 0, 9, 8, 7, 4, 4, 1, 6, 9, 0, 9, 4, 10, 5, 5]","[1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 3, 10, 5, 0, 5, 7, 7, 3, 2]","[3, 0, 0, 3, 7, 8, 5, 4, 4, 2, 2, 0, 1, 3, 1, 7, 4, 8, 9, 6]",15,0.9066504033422405,0.9306402152086333,8,60,33.02713183308856,0
17,"[6, 4, 8, 1, 6, 8, 10, 4, 5, 3, 0, 2, 6, 6, 9, 0, 9, 7, 5, 9]","[0, 0, 0, 0, 1, 0, 1, 2, 0, 1, 4, 4, 0, 6, 0, 5, 5, 6, 1, 6]","[1, 3, 1, 4, 5, 5, 3, 4, 6, 0, 6, 0, 10, 9, 4, 2, 5, 1, 10, 10]",18,0.5191527030896463,0.4295303929845292,2,55,27.071202273932933,2
4,"[8, 0, 4, 5, 8, 5, 8, 8, 5, 1, 1, 7, 3, 8, 9, 2, 1, 2, 0, 4]","[0, 2, 0, 0, 0, 0, 2, 2, 2, 0, 3, 6, 5, 3, 9, 2, 0, 5, 4, 2]","[5, 4, 4, 2, 4, 3, 8, 10, 2, 7, 2, 4, 6, 9, 2, 1, 4, 5, 10, 6]",28,1.0045549685941937,0.8749160970721412,6,47,26.124538405794006,0
24,"[0, 0, 4, 6, 8, 9, 0, 4, 9, 8, 4, 6, 2, 4, 2, 7, 1, 5, 5, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 9, 0, 4, 1, 8, 2, 6, 2, 10, 2]","[3, 0, 1, 10, 4, 8, 5, 4, 8, 0, 10, 7, 8, 2, 5, 9, 5, 7, 5, 6]",20,0.28654464049736755,0.2920414303957506,9,52,30.39430484655295,3
1,"[10, 8, 1, 8, 2, 10, 2, 6, 4, 5, 7, 4, 2, 8, 7, 8, 1, 5, 5, 0]","[1, 1, 0, 0, 2, 0, 0, 1, 1, 2, 9, 6, 3, 8, 4, 1, 0, 1, 3, 0]","[0, 1, 6, 0, 4, 1, 6, 10, 10, 5, 2, 7, 10, 4, 6, 0, 3, 9, 0, 0]",11,0.2369743981190775,0.015057718945993247,3,35,19.680799791365075,0
22,"[10, 5, 6, 3, 4, 6, 2, 4, 10, 8, 5, 5, 9, 5, 3, 0, 10, 2, 5, 1]","[0, 1, 1, 0, 0, 0, 2, 2, 1, 2, 2, 9, 9, 1, 9, 4, 2, 3, 3, 3]","[0, 0, 7, 4, 7, 3, 10, 3, 0, 5, 2, 4, 0, 7, 6, 0, 5, 7, 7, 2]",16,0.0773127347592616,0.18037099627418374,1,40,22.02333459253348,4
21,"[8, 2, 7, 4, 3, 8, 4, 0, 6, 2, 9, 6, 0, 3, 1, 6, 0, 3, 4, 7]","[0, 2, 2, 0, 2, 0, 0, 0, 1, 1, 2, 0, 3, 9, 7, 2, 6, 7, 2, 4]","[1, 6, 4, 9, 4, 2, 4, 8, 3, 5, 6, 1, 1, 9, 0, 6, 6, 10, 1, 7]",27,0.4491396247291209,0.5285478212850651,0,39,19.948965193528366,2
21,"[5, 4, 0, 10, 1, 8, 2, 10, 3, 1, 4, 4, 3, 2, 4, 1, 8, 1, 6, 2]","[0, 1, 2, 2, 0, 2, 2, 0, 0, 2, 6, 7, 3, 10, 2, 5, 1, 6, 6, 6]","[0, 1, 1, 5, 0, 8, 1, 0, 3, 2, 10, 10, 8, 0, 3, 8, 5, 0, 7, 4]",23,0.28841633487880936,0.4672875327485365,10,27,18.788518683678383,3
19,"[3, 3, 0, 2, 10, 4, 2, 2, 4, 0, 0, 5, 5, 1, 6, 6, 0, 0, 3, 10]","[0, 0, 1, 0, 0, 1, 0, 0, 1, 2, 2, 4, 5, 1, 8, 8, 3, 1, 1, 10]","[5, 0, 8, 8, 4, 5, 2, 4, 2, 8, 5, 2, 7, 2, 2, 10, 7, 1, 4, 7]",18,0.5690527150206154,0.6548904584037161,4,41,24.404312041258788,1
5,"[5, 2, 0, 3, 8, 4, 8, 0, 7, 2, 0, 5, 4, 1, 6, 3, 0, 0, 9, 4]","[2, 0, 2, 1, 0, 0, 1, 2, 1, 1, 2, 4, 3, 9, 4, 3, 8, 0, 4, 2]","[6, 6, 0, 0, 8, 5, 3, 0, 3, 3, 8, 4, 8, 8, 6, 3, 0, 8, 8, 2]",22,0.9234773404527491,0.8983217487616137,6,51,28.926283186780783,0
10,"[4, 4, 0, 10, 7, 10, 3, 6, 4, 2, 8, 2, 5, 0, 0, 6, 4, 10, 1, 10]","[0, 0, 0, 2, 2, 0, 0, 2, 1, 2, 8, 0, 0, 7, 10, 8, 4, 5, 0, 7]","[4, 7, 7, 3, 2, 5, 2, 6, 7, 9, 4, 3, 2, 5, 5, 3, 4, 5, 5, 7]",29,1.080976076271804,0.8969457957076277,5,37,21.8437454206696,0
9,"[8, 0, 6, 10, 3, 3, 5, 0, 7, 5, 3, 2, 2, 2, 4, 2, 5, 4, 5, 0]","[0, 0, 2, 0, 0, 2, 0, 2, 0, 0, 8, 0, 0, 8, 6, 8, 0, 5, 5, 6]","[8, 6, 3, 3, 7, 8, 2, 1, 5, 10, 3, 7, 8, 6, 8, 2, 3, 9, 3, 4]",21,0.3433537019694359,0.23672092768046188,8,43,24.324168990234554,3
7,"[5, 7, 0, 3, 0, 7, 7, 2, 2, 5, 10, 8, 2, 9, 1, 5, 2, 8, 0, 4]","[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 8, 2, 7, 6, 0, 7, 4, 9, 10]","[7, 5, 2, 3, 6, 1, 2, 5, 8, 6, 0, 1, 1, 4, 3, 6, 5, 9, 3, 5]",29,0.5304357935041025,0.38689333016116734,6,37,21.327344820938738,2
24,"[1, 0, 2, 0, 2, 10, 10, 5, 3, 7, 0, 8, 3, 1, 5, 2, 3, 7, 3, 4]","[1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 7, 4, 7, 8, 7, 8, 3, 4, 1, 9]","[6, 0, 3, 2, 7, 3, 6, 7, 3, 0, 1, 8, 5, 8, 0, 6, 1, 3, 0, 5]",28,0.5706159502503076,0.687546455931045,9,20,17.135052668766335,4
15,"[10, 2, 1, 1, 2, 8, 8, 3, 0, 10, 0, 0, 3, 5, 4, 4, 3, 4, 9, 2]","[2, 0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 4, 8, 3, 1, 2, 3, 3, 0, 0]","[6, 10, 2, 7, 5, 2, 5, 4, 1, 0, 6, 4, 6, 4, 8, 10, 6, 9, 5, 10]",18,0.37598806483457237,0.11735812865150237,6,36,19.609585847309194,3
1,"[6, 2, 10, 2, 0, 6, 2, 0, 6, 9, 7, 5, 3, 6, 7, 4, 1, 7, 4, 8]","[0, 0, 1, 0, 2, 2, 0, 1, 2, 2, 2, 7, 8, 4, 7, 6, 1, 6, 4, 2]","[2, 8, 9, 0, 10, 5, 3, 8, 10, 8, 7, 9, 5, 7, 1, 0, 2, 2, 0, 1]",21,0.25284348198167533,0.2502754183929315,2,38,21.143047220670404,3
9,"[6, 6, 6, 4, 6, 9, 3, 0, 10, 2, 3, 7, 2, 4, 6, 1, 0, 0, 5, 0]","[0, 0, 2, 1, 0, 0, 2, 1, 1, 1, 0, 4, 4, 6, 0, 10, 4, 2, 3, 0]","[5, 3, 4, 4, 1, 6, 8, 5, 4, 3, 5, 7, 5, 0, 4, 6, 1, 10, 8, 9]",16,0.388340577632411,0.28436353507475143,10,60,33.69018168097012,3
21,"[2, 9, 7, 7, 0, 10, 7, 10, 1, 1, 1, 0, 7, 0, 4, 5, 10, 4, 5, 5]","[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 8, 7, 7, 3, 4, 6, 6, 0, 2, 8]","[0, 7, 0, 0, 5, 10, 5, 5, 3, 8, 4, 4, 10, 4, 3, 9, 4, 0, 10, 1]",20,0.5613040144159321,0.5155653246053888,6,24,12.949789796788414,2
20,"[5, 1, 2, 5, 2, 5, 6, 1, 9, 8, 10, 2, 2, 1, 7, 5, 1, 5, 2, 7]","[0, 1, 1, 0, 2, 0, 0, 0, 0, 0, 2, 2, 6, 5, 8, 8, 5, 5, 2, 6]","[7, 4, 8, 4, 0, 9, 0, 1, 9, 6, 5, 0, 1, 1, 2, 3, 6, 2, 2, 3]",11,0.10113943136041398,0.0727929308714632,4,50,26.206461086946128,4
15,"[6, 9, 8, 0, 7, 0, 3, 2, 2, 2, 0, 5, 2, 6, 6, 10, 0, 10, 8, 5]","[1, 0, 0, 0, 1, 2, 0, 0, 0, 1, 10, 1, 5, 5, 3, 4, 3, 6, 7, 5]","[2, 1, 10, 7, 1, 10, 0, 8, 4, 6, 4, 4, 4, 10, 3, 2, 4, 10, 2, 5]",27,0.40591313556739367,0.2810070123633295,7,56,30.665813757909177,1
24,"[0, 10, 5, 1, 2, 8, 2, 0, 7, 2, 2, 4, 3, 10, 10, 8, 6, 1, 5, 0]","[0, 2, 2, 2, 1, 0, 0, 1, 1, 0, 3, 6, 1, 5, 10, 4, 7, 9, 9, 5]","[2, 2, 6, 4, 2, 0, 2, 1, 4, 3, 10, 5, 1, 1, 4, 1, 2, 8, 3, 9]",18,0.3711511104987036,0.42481781969549304,5,61,33.38572507397681,2
14,"[2, 7, 5, 5, 2, 0, 5, 2, 3, 1, 3, 4, 4, 7, 4, 7, 3, 7, 4, 10]","[0, 1, 0, 0, 1, 2, 1, 0, 0, 1, 5, 3, 6, 1, 6, 6, 6, 3, 8, 1]","[4, 1, 9, 0, 0, 3, 2, 2, 10, 2, 7, 1, 5, 7, 8, 5, 2, 10, 6, 6]",15,0.5063018053868718,0.4634992126432114,10,35,21.90468378807446,1
9,"[3, 0, 3, 6, 9, 8, 2, 7, 8, 2, 4, 4, 5, 7, 0, 5, 0, 8, 4, 6]","[0, 1, 1, 2, 1, 0, 1, 0, 2, 0, 4, 4, 8, 7, 6, 2, 9, 0, 10, 0]","[0, 4, 3, 0, 1, 6, 0, 9, 10, 5, 10, 9, 2, 6, 0, 9, 4, 0, 1, 6]",26,0.11455461328401279,0.26034650791361524,0,26,14.840949032833203,4
18,"[1, 7, 2, 6, 9, 7, 3, 6, 0, 2, 0, 5, 3, 2, 1, 6, 3, 8, 7, 6]","[0, 1, 2, 0, 2, 0, 2, 2, 0, 2, 2, 5, 0, 4, 4, 0, 6, 3, 1, 3]","[2, 6, 7, 2, 7, 2, 7, 6, 10, 4, 1, 2, 10, 3, 9, 6, 6, 2, 7, 8]",30,0.6696274323526817,0.8085114642661074,4,30,17.095189991069347,1
19,"[3, 5, 1, 8, 3, 10, 2, 0, 7, 2, 1, 5, 2, 3, 9, 5, 2, 1, 0, 0]","[2, 1, 0, 2, 1, 2, 1, 0, 1, 1, 8, 10, 0, 9, 10, 8, 8, 0, 4, 9]","[1, 0, 3, 2, 0, 2, 7, 6, 4, 0, 0, 0, 0, 8, 3, 3, 7, 8, 10, 3]",13,0.41667825630229915,0.45558651161284314,6,59,32.81283323755247,2
3,"[7, 5, 0, 6, 7, 1, 2, 1, 1, 6, 3, 7, 2, 7, 10, 4, 9, 6, 0, 6]","[0, 0, 2, 1, 0, 0, 1, 2, 2, 2, 6, 5, 10, 7, 6, 9, 8, 1, 2, 7]","[7, 3, 0, 0, 2, 3, 9, 0, 2, 1, 7, 5, 2, 7, 7, 2, 1, 4, 1, 0]",16,0.3514717453700935,0.40709134851025164,6,50,27.67808471417011,3
16,"[8, 2, 6, 5, 6, 9, 0, 0, 10, 8, 5, 4, 7, 4, 0, 8, 3, 2, 6, 0]","[0, 2, 1, 0, 2, 0, 0, 0, 2, 2, 4, 1, 5, 1, 7, 6, 2, 10, 4, 7]","[6, 4, 4, 10, 2, 10, 10, 10, 10, 1, 7, 4, 9, 5, 3, 2, 7, 0, 4, 4]",15,0.9981394539039774,0.941537055106947,7,32,19.74858405150293,0
22,"[5, 3, 6, 7, 3, 2, 3, 5, 3, 6, 10, 7, 8, 6, 5, 0, 0, 0, 9, 4]","[0, 0, 1, 0, 2, 0, 0, 0, 1, 2, 6, 0, 2, 3, 0, 5, 1, 8, 2, 9]","[0, 1, 5, 6, 6, 0, 0, 0, 4, 5, 8, 7, 4, 8, 6, 8, 3, 1, 0, 3]",13,0.5286658826505544,0.4259030803580394,7,48,27.482311428828268,2
17,"[0, 8, 3, 2, 0, 4, 2, 4, 9, 1, 5, 7, 2, 7, 10, 6, 2, 3, 0, 5]","[0, 0, 0, 1, 1, 2, 2, 0, 0, 2, 6, 4, 10, 7, 1, 8, 1, 2, 4, 1]","[8, 1, 0, 1, 7, 0, 4, 0, 5, 7, 4, 7, 2, 9, 8, 2, 1, 5, 2, 3]",30,0.7081487323939066,0.5765504492545036,4,43,23.28925667408977,1
25,"[3, 2, 8, 6, 3, 1, 2, 10, 1, 3, 2, 1, 9, 7, 8, 4, 8, 2, 3, 4]","[1, 0, 0, 1, 2, 1, 0, 0, 0, 2, 2, 6, 7, 10, 6, 1, 0, 7, 2, 0]","[7, 3, 7, 0, 9, 3, 2, 10, 4, 0, 4, 4, 0, 3, 4, 8, 4, 8, 9, 7]",14,0.7605647739493393,0.6922417034744074,6,27,17.37373815783854,1
2,"[3, 5, 5, 8, 10, 2, 2, 2, 2, 9, 7, 7, 7, 0, 9, 1, 8, 4, 8, 5]","[0, 1, 0, 1, 0, 0, 1, 1, 0, 2, 0, 5, 8, 0, 9, 0, 0, 3, 7, 10]","[6, 4, 2, 7, 8, 3, 8, 9, 7, 8, 5, 5, 0, 4, 9, 5, 7, 7, 0, 7]",14,0.6307319244670867,0.7167399782384672,5,52,29.971587079401125,1
10,"[5, 3, 10, 5, 4, 2, 1, 0, 4, 8, 4, 4, 2, 8, 10, 2, 3, 1, 2, 8]","[0, 1, 0, 2, 0, 0, 0, 0, 0, 2, 0, 3, 3, 3, 9, 4, 6, 9, 1, 2]","[0, 9, 3, 0, 10, 7, 6, 6, 5, 8, 4, 5, 7, 4, 4, 9, 2, 9, 1, 8]",26,0.29841143524355807,0.26766191331221895,3,40,21.229070239591632,4
3,"[7, 10, 2, 0, 2, 2, 2, 4, 9, 4, 3, 0, 8, 0, 1, 6, 7, 7, 8, 2]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 10, 3, 5, 2, 3, 10, 0, 6]","[4, 5, 10, 3, 2, 3, 9, 8, 2, 8, 10, 4, 5, 3, 6, 3, 5, 6, 6, 0]",29,0.9970083996526701,0.8710899570076532,9,30,18.92045569508707,0
14,"[7, 3, 1, 3, 4, 8, 8, 0, 6, 8, 8, 4, 6, 10, 5, 8, 0, 2, 4, 6]","[0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 5, 2, 9, 1, 7, 8, 0, 10, 1, 1]","[3, 0, 4, 6, 0, 8, 7, 2, 2, 6, 4, 1, 10, 1, 4, 5, 0, 2, 0, 3]",25,0.828501110346262,0.7164968402815702,3,31,16.87456425416266,1
9,"[4, 8, 2, 2, 9, 0, 0, 1, 6, 10, 0, 10, 5, 7, 0, 6, 9, 4, 5, 1]","[2, 0, 1, 0, 0, 0, 1, 0, 1, 0, 9, 6, 0, 9, 1, 4, 3, 8, 5, 6]","[1, 6, 2, 3, 5, 6, 9, 1, 1, 7, 3, 0, 0, 1, 1, 2, 4, 3, 1, 0]",18,0.5960478726052445,0.42475143576532337,7,31,18.317344856855144,2
19,"[2, 3, 9, 2, 0, 2, 6, 8, 8, 3, 1, 4, 6, 2, 6, 4, 10, 5, 0, 4]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 4, 0, 6, 0, 3, 3, 1, 4, 1]","[3, 2, 0, 4, 0, 8, 8, 0, 0, 3, 2, 2, 3, 6, 5, 1, 7, 5, 6, 0]",25,0.5371329786643215,0.4146409865573447,9,27,16.339042749935494,2
