sector,s_activas,afinidad_t,afinidad_m,t_min,t_max,t_avg,clase_fatiga,t_skills_0,m_skills_0,s_skills_0
19,17,0.958016491152781,0.8651743557346626,8,55,31.5,0,"[3, 3, 1, 8, 4, 4, 2, 2, 5, 9, 8, 9, 4, 4, 2, 7, 4, 0, 0, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 8, 4, 1, 7, 9, 2, 4, 5]","[5, 8, 6, 1, 4, 6, 2, 2, 8, 9, 2, 2, 5, 6, 9, 8, 6, 2, 8, 5]"
7,11,0.6347673223334227,0.6799133812202555,8,49,28.5,1,"[5, 9, 7, 3, 1, 8, 7, 9, 5, 8, 3, 4, 9, 7, 1, 2, 8, 4, 7, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 8, 5, 9, 0, 1]","[5, 9, 7, 4, 3, 8, 3, 6, 8, 8, 9, 8, 3, 4, 0, 5, 6, 7, 9, 7]"
5,17,0.2800722980443023,0.3113250514595015,9,51,30.0,3,"[6, 3, 4, 6, 5, 3, 9, 8, 5, 5, 0, 3, 8, 1, 5, 0, 0, 5, 5, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 4, 2, 6, 6, 9, 4, 2, 9]","[6, 3, 9, 6, 9, 6, 8, 4, 4, 2, 4, 4, 8, 7, 8, 7, 3, 6, 0, 2]"
20,18,0.2033117891490164,0.3352370002426299,3,28,15.5,3,"[1, 5, 0, 5, 5, 1, 7, 3, 3, 9, 6, 2, 6, 8, 4, 3, 4, 3, 6, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 7, 8, 8, 3, 4, 2, 7, 7]","[0, 9, 6, 7, 8, 4, 0, 3, 8, 9, 8, 3, 1, 6, 4, 0, 2, 6, 5, 2]"
21,10,0.6152323250158703,0.637682768305591,7,38,22.5,1,"[7, 6, 3, 2, 8, 7, 5, 8, 4, 4, 7, 4, 4, 3, 4, 5, 7, 6, 5, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 9, 9, 3, 2, 7, 4, 6]","[6, 0, 8, 6, 8, 7, 0, 4, 4, 6, 3, 1, 0, 5, 4, 4, 5, 5, 0, 7]"
13,11,0.503505492028351,0.5551067310836415,9,25,17.0,2,"[1, 2, 0, 9, 8, 7, 4, 7, 5, 8, 2, 2, 4, 3, 0, 9, 0, 2, 5, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 4, 4, 0, 6, 2, 4, 8]","[1, 4, 8, 6, 6, 4, 9, 5, 0, 6, 9, 3, 1, 3, 2, 2, 7, 4, 7, 9]"
12,11,0.4107257439100785,0.4608256423688022,5,30,17.5,2,"[4, 1, 1, 4, 8, 6, 0, 6, 4, 2, 9, 6, 9, 7, 8, 9, 8, 4, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 4, 8, 3, 3, 5, 3, 3, 4]","[9, 5, 0, 6, 8, 2, 6, 9, 5, 0, 0, 5, 4, 7, 6, 9, 4, 6, 2, 6]"
1,26,0.0180449649321065,0.165850248229968,3,36,19.5,4,"[5, 7, 4, 4, 6, 3, 6, 4, 6, 4, 6, 9, 2, 6, 4, 6, 2, 5, 6, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 4, 1, 5, 0, 2, 6, 0, 1]","[0, 2, 5, 9, 8, 1, 5, 3, 0, 8, 5, 6, 6, 7, 6, 1, 8, 0, 5, 3]"
17,11,0.0125745025826613,0.0222468262889328,6,42,24.0,4,"[1, 6, 6, 0, 1, 4, 2, 1, 2, 0, 6, 8, 3, 2, 0, 0, 9, 9, 8, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 8, 7, 4, 1, 1, 7, 6]","[5, 8, 5, 9, 5, 4, 7, 2, 3, 5, 9, 5, 8, 5, 2, 2, 2, 0, 8, 7]"
0,28,0.8998274865000836,0.9341956337936868,1,51,26.0,0,"[7, 0, 0, 6, 3, 5, 3, 2, 0, 1, 4, 3, 3, 6, 2, 4, 1, 8, 6, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 9, 8, 0, 2, 7, 9, 0, 8]","[8, 0, 2, 7, 0, 3, 3, 0, 6, 2, 2, 8, 0, 5, 8, 3, 0, 7, 7, 7]"
15,18,0.712168572545891,0.6032212006483331,6,33,19.5,1,"[6, 7, 2, 5, 1, 5, 7, 7, 1, 9, 2, 4, 7, 2, 4, 2, 2, 2, 4, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 3, 3, 3, 5, 4, 3, 2]","[7, 9, 8, 3, 4, 2, 8, 2, 3, 3, 3, 0, 5, 1, 9, 6, 3, 5, 7, 9]"
20,25,0.1887979206427768,0.1475149437284717,4,39,21.5,4,"[1, 5, 4, 8, 1, 6, 3, 3, 3, 0, 5, 3, 0, 6, 7, 2, 3, 6, 4, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 2, 6, 4, 6, 0, 9, 0, 6]","[4, 1, 7, 7, 3, 9, 0, 7, 6, 8, 6, 8, 4, 0, 2, 8, 2, 4, 4, 5]"
3,21,0.9638808550812854,0.9409651721696166,9,54,31.5,0,"[8, 5, 2, 5, 2, 2, 4, 4, 7, 7, 6, 8, 2, 7, 0, 1, 1, 5, 4, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 2, 9, 3, 3, 2, 6, 5, 8]","[2, 6, 0, 5, 9, 7, 9, 3, 1, 1, 9, 0, 3, 6, 0, 4, 0, 4, 3, 2]"
7,25,0.409940556753594,0.4325509528833886,4,47,25.5,2,"[7, 7, 7, 2, 5, 0, 7, 3, 6, 2, 5, 0, 2, 4, 3, 9, 3, 2, 4, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 8, 1, 5, 9, 8, 7, 9, 7]","[8, 3, 8, 6, 0, 3, 2, 3, 2, 8, 8, 3, 1, 3, 3, 9, 6, 0, 8, 2]"
3,20,0.3651661096291947,0.3218603266926991,5,38,21.5,3,"[6, 1, 9, 7, 0, 6, 6, 9, 9, 3, 6, 9, 4, 7, 4, 4, 6, 3, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 1, 9, 9, 5, 9, 4, 1, 5]","[4, 1, 8, 6, 0, 8, 1, 8, 0, 4, 8, 7, 6, 4, 4, 1, 2, 4, 5, 5]"
16,29,0.8701303411502554,0.8971376507198014,8,31,19.5,0,"[9, 6, 0, 1, 6, 7, 7, 8, 9, 5, 7, 3, 9, 0, 1, 9, 4, 0, 1, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 1, 1, 9, 2, 0, 2, 8, 0]","[8, 7, 3, 8, 5, 2, 8, 5, 5, 2, 5, 9, 5, 2, 8, 4, 2, 2, 9, 3]"
13,28,0.006424318245041,0.0670759695489018,10,40,25.0,4,"[5, 0, 1, 0, 9, 5, 5, 7, 4, 9, 9, 0, 3, 1, 2, 6, 2, 5, 5, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 9, 0, 5, 8, 3, 4, 1]","[5, 3, 1, 5, 5, 1, 1, 9, 1, 2, 5, 4, 8, 6, 6, 6, 8, 7, 4, 3]"
24,13,0.4064060427206369,0.4909199414815198,1,54,27.5,2,"[9, 5, 0, 3, 1, 9, 4, 0, 6, 8, 8, 4, 8, 2, 1, 4, 1, 5, 7, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 2, 7, 9, 4, 1, 7, 7, 0]","[2, 1, 6, 3, 2, 5, 9, 0, 2, 8, 3, 2, 0, 3, 9, 5, 6, 5, 4, 8]"
3,18,0.5759948848609915,0.4974459095394056,1,48,24.5,2,"[3, 9, 5, 7, 4, 4, 5, 3, 0, 5, 4, 5, 0, 5, 4, 5, 5, 8, 5, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 6, 5, 0, 0, 3, 4, 1, 1, 4]","[1, 8, 3, 6, 5, 7, 5, 2, 8, 2, 8, 4, 6, 2, 2, 8, 9, 2, 9, 1]"
22,24,0.3543133617438488,0.3318282595640772,3,44,23.5,3,"[2, 7, 6, 0, 2, 4, 3, 8, 3, 5, 1, 6, 9, 3, 0, 7, 7, 1, 3, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 2, 4, 5, 7, 1, 9, 5]","[5, 4, 7, 1, 5, 1, 9, 7, 4, 8, 4, 6, 9, 1, 9, 6, 5, 2, 2, 6]"
21,20,0.9690074947675714,0.887298974822959,8,28,18.0,0,"[8, 2, 1, 7, 9, 9, 4, 5, 3, 4, 7, 6, 3, 4, 1, 4, 0, 7, 7, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 6, 3, 8, 3, 1, 2, 3]","[1, 9, 5, 9, 6, 5, 5, 2, 9, 6, 4, 8, 4, 2, 6, 4, 9, 6, 8, 7]"
23,24,0.4295825396043833,0.4432648457503597,1,39,20.0,2,"[9, 7, 7, 5, 8, 7, 5, 3, 5, 4, 8, 4, 4, 5, 3, 1, 6, 0, 9, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 4, 4, 5, 1, 4, 1, 5, 7, 0]","[9, 9, 6, 1, 0, 2, 4, 8, 3, 2, 0, 1, 9, 3, 6, 8, 3, 4, 6, 3]"
0,25,0.7685024432607026,0.7403744304916979,9,37,23.0,1,"[6, 0, 8, 7, 7, 4, 9, 8, 7, 5, 6, 9, 3, 0, 3, 7, 6, 0, 1, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 4, 9, 3, 8, 4, 8, 8, 0]","[7, 9, 0, 4, 2, 3, 2, 4, 2, 2, 3, 2, 5, 4, 5, 4, 0, 4, 0, 7]"
7,11,0.1137613265535167,0.0509694030390246,1,23,12.0,4,"[5, 0, 6, 0, 0, 7, 4, 0, 6, 7, 1, 4, 5, 3, 7, 8, 8, 1, 4, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 9, 2, 5, 2, 5, 4, 1, 5]","[3, 1, 7, 6, 5, 4, 2, 1, 8, 9, 1, 2, 3, 3, 7, 6, 8, 6, 5, 0]"
9,12,0.4000800292920459,0.5714023436461786,9,34,21.5,2,"[0, 4, 8, 0, 4, 2, 8, 4, 0, 0, 2, 0, 9, 9, 8, 4, 4, 9, 6, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 8, 6, 4, 6, 2, 8, 4, 7]","[3, 0, 2, 7, 8, 1, 3, 9, 4, 7, 4, 6, 3, 2, 7, 3, 6, 0, 6, 8]"
0,26,0.7860203328507915,0.7756897554933395,4,42,23.0,1,"[0, 6, 3, 0, 9, 1, 3, 9, 4, 4, 2, 5, 0, 1, 2, 8, 5, 8, 5, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 9, 7, 4, 0, 6, 5, 2, 3]","[0, 3, 8, 0, 4, 1, 8, 1, 2, 3, 5, 9, 8, 8, 9, 0, 8, 7, 8, 1]"
6,17,0.2843148873759442,0.3489071655390927,10,34,22.0,3,"[3, 6, 9, 8, 2, 8, 3, 1, 9, 2, 3, 2, 0, 0, 2, 5, 1, 0, 2, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 7, 0, 2, 8, 2, 1, 6, 3]","[3, 2, 8, 0, 3, 4, 9, 2, 0, 6, 4, 2, 9, 5, 8, 9, 9, 7, 2, 0]"
20,14,0.6233412014407518,0.608288500023582,6,53,29.5,1,"[0, 0, 4, 6, 2, 6, 7, 0, 3, 5, 7, 0, 3, 5, 1, 4, 1, 4, 8, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 4, 3, 7, 4, 5, 1, 0, 8]","[2, 7, 3, 3, 3, 4, 4, 8, 1, 0, 1, 3, 2, 5, 7, 1, 2, 5, 5, 8]"
3,28,0.8570469530832358,0.8864778804047412,2,39,20.5,0,"[5, 8, 1, 3, 1, 9, 6, 0, 0, 4, 3, 2, 2, 6, 0, 7, 5, 2, 9, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 8, 1, 0, 4, 4, 8, 6, 3]","[4, 8, 5, 6, 0, 9, 8, 1, 3, 1, 8, 2, 9, 4, 5, 7, 5, 0, 8, 8]"
23,23,0.170580246992715,0.1593632219379351,10,33,21.5,4,"[6, 0, 7, 4, 6, 7, 8, 4, 1, 1, 0, 7, 3, 5, 9, 9, 2, 9, 9, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 0, 8, 6, 3, 0, 0, 2, 9]","[0, 2, 0, 3, 4, 3, 4, 9, 8, 7, 9, 1, 9, 5, 3, 3, 5, 8, 8, 0]"
7,11,0.0604925406522531,0.100860677489964,4,47,25.5,4,"[5, 7, 3, 0, 8, 8, 2, 5, 2, 3, 6, 9, 4, 6, 6, 0, 9, 9, 5, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 7, 3, 7, 4, 9, 7, 7, 2]","[1, 1, 2, 8, 4, 7, 0, 6, 1, 1, 5, 1, 5, 5, 7, 3, 4, 9, 6, 9]"
14,29,0.2290764077034154,0.3116544250478507,9,27,18.0,3,"[4, 6, 3, 5, 0, 2, 7, 9, 4, 4, 7, 5, 0, 0, 5, 6, 3, 9, 4, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 4, 5, 4, 7, 1, 0, 3, 1, 0]","[2, 9, 9, 3, 5, 6, 0, 7, 1, 1, 2, 8, 0, 6, 9, 5, 6, 1, 3, 9]"
18,11,0.5662257569555049,0.4530987920787632,3,24,13.5,2,"[5, 1, 3, 6, 0, 6, 7, 4, 0, 5, 7, 0, 8, 9, 9, 8, 5, 2, 5, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 9, 0, 0, 5, 7, 3, 7, 5]","[0, 0, 2, 4, 5, 9, 1, 4, 1, 6, 5, 2, 5, 3, 3, 0, 2, 9, 8, 7]"
25,27,0.509841269129542,0.5088964897189792,8,32,20.0,2,"[4, 5, 2, 3, 2, 8, 5, 9, 3, 4, 1, 8, 8, 9, 9, 4, 0, 9, 7, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 9, 9, 4, 6, 9, 0, 7, 7]","[8, 4, 0, 6, 7, 6, 7, 5, 0, 9, 9, 8, 6, 0, 4, 1, 5, 0, 5, 9]"
17,24,0.2068221542386427,0.2735008431053717,4,59,31.5,3,"[4, 2, 4, 1, 1, 4, 0, 2, 4, 3, 9, 2, 9, 0, 3, 1, 2, 2, 5, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 2, 2, 0, 9, 4, 6, 1, 3]","[8, 2, 4, 1, 5, 3, 7, 4, 4, 0, 8, 2, 7, 3, 0, 4, 1, 4, 0, 5]"
15,10,0.5268445444090967,0.43972865826314,9,46,27.5,2,"[4, 6, 1, 5, 2, 5, 4, 1, 2, 0, 5, 9, 7, 3, 5, 7, 4, 4, 6, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 8, 2, 0, 6, 8, 2]","[8, 0, 0, 8, 4, 9, 1, 6, 3, 1, 0, 2, 4, 7, 7, 5, 7, 3, 7, 6]"
1,14,0.1686860720189406,0.1615652365242705,6,27,16.5,4,"[1, 6, 2, 5, 0, 8, 8, 6, 6, 0, 0, 0, 3, 5, 8, 9, 0, 2, 5, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 9, 5, 8, 6, 5, 6, 3, 8]","[2, 3, 0, 3, 8, 3, 6, 1, 0, 1, 3, 2, 0, 1, 2, 9, 3, 9, 3, 9]"
22,26,0.5077396536380034,0.5043050718274907,7,34,20.5,2,"[7, 4, 4, 2, 2, 2, 5, 3, 5, 3, 5, 2, 4, 0, 5, 4, 3, 6, 8, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 1, 8, 8, 8, 3, 9, 6, 2]","[1, 9, 6, 6, 5, 3, 7, 1, 1, 1, 5, 0, 1, 3, 5, 0, 8, 5, 2, 2]"
16,20,0.9776847425277624,0.818538818274947,3,60,31.5,0,"[4, 2, 8, 0, 7, 5, 3, 8, 2, 0, 5, 1, 0, 7, 6, 9, 9, 3, 9, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 9, 2, 8, 1, 3, 6, 9]","[7, 6, 0, 2, 2, 4, 4, 8, 2, 5, 1, 6, 2, 4, 7, 3, 0, 7, 2, 5]"
1,20,0.3863428976937426,0.3660852268173606,7,21,14.0,3,"[8, 4, 0, 3, 1, 9, 1, 0, 0, 2, 5, 3, 4, 4, 6, 3, 8, 8, 6, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 2, 0, 0, 7, 3, 0, 2, 1]","[9, 1, 1, 7, 9, 2, 1, 7, 5, 8, 2, 6, 8, 9, 7, 6, 6, 0, 5, 9]"
2,17,0.6213632201652936,0.7835456995429178,6,30,18.0,1,"[7, 2, 4, 9, 9, 9, 8, 1, 3, 1, 8, 9, 4, 3, 4, 7, 7, 9, 3, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 5, 5, 1, 1, 2, 3, 9, 2]","[2, 9, 9, 5, 8, 2, 8, 7, 5, 1, 9, 9, 5, 7, 1, 8, 9, 3, 3, 1]"
22,26,0.3039264395914463,0.3234117336921719,5,41,23.0,3,"[2, 3, 5, 6, 0, 0, 0, 1, 0, 7, 3, 1, 7, 5, 1, 6, 9, 5, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 5, 6, 2, 4, 0, 7, 6, 4]","[2, 0, 0, 7, 8, 9, 4, 5, 8, 1, 3, 2, 9, 1, 7, 8, 8, 8, 0, 5]"
18,18,0.8180863446175577,0.8996266657376373,4,44,24.0,0,"[7, 2, 4, 1, 5, 5, 7, 2, 8, 5, 3, 8, 5, 0, 0, 3, 0, 5, 6, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 1, 1, 3, 5, 2, 2, 1, 4]","[0, 9, 7, 2, 3, 5, 5, 2, 8, 4, 8, 3, 1, 7, 8, 0, 4, 4, 4, 8]"
3,17,0.9067792802373372,0.8563963770772138,3,22,12.5,0,"[2, 2, 9, 4, 8, 5, 0, 8, 4, 5, 4, 4, 6, 6, 4, 9, 8, 8, 2, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 4, 8, 8, 5, 9, 3, 2, 2]","[3, 1, 1, 5, 0, 1, 0, 0, 5, 9, 0, 9, 4, 0, 9, 9, 9, 0, 4, 8]"
12,13,0.9801711953781748,0.9387819215709658,9,55,32.0,0,"[1, 8, 2, 7, 9, 6, 8, 6, 1, 5, 0, 5, 3, 6, 6, 8, 4, 9, 2, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 2, 8, 6, 8, 6, 4, 5, 4]","[4, 4, 3, 9, 3, 6, 2, 2, 8, 6, 2, 3, 7, 5, 2, 5, 9, 5, 3, 3]"
20,18,0.9865598661775036,0.9003707946378882,4,59,31.5,0,"[7, 1, 2, 4, 4, 4, 8, 4, 0, 5, 0, 0, 1, 9, 1, 6, 6, 2, 0, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 7, 3, 9, 5, 8, 0, 7, 9]","[6, 9, 8, 4, 8, 7, 2, 8, 0, 8, 9, 4, 2, 8, 2, 0, 6, 5, 6, 0]"
25,14,0.8689311209988788,0.8092248821515456,9,47,28.0,0,"[8, 3, 8, 3, 5, 8, 7, 9, 5, 4, 7, 2, 1, 3, 3, 1, 5, 5, 8, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 2, 2, 4, 3, 0, 0, 1, 5]","[6, 3, 9, 4, 7, 4, 6, 4, 1, 3, 0, 4, 1, 9, 3, 4, 6, 7, 0, 9]"
25,28,0.488118199309862,0.4021283192827481,5,39,22.0,2,"[3, 0, 5, 9, 0, 2, 3, 9, 8, 3, 5, 1, 7, 3, 3, 8, 0, 3, 2, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 0, 8, 6, 3, 3, 2, 4, 2]","[2, 3, 5, 8, 3, 9, 8, 6, 3, 0, 4, 8, 3, 7, 3, 5, 0, 9, 1, 3]"
21,29,0.2733597886831633,0.3635027560412642,5,47,26.0,3,"[6, 3, 6, 3, 9, 2, 4, 8, 0, 2, 4, 7, 7, 2, 3, 8, 8, 6, 4, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 6, 0, 0, 1, 7, 5, 5, 9]","[8, 3, 0, 1, 5, 0, 1, 3, 0, 2, 2, 1, 3, 0, 3, 1, 6, 9, 5, 5]"
8,13,0.2002569031130474,0.370686324685242,6,45,25.5,3,"[8, 8, 3, 3, 3, 1, 4, 8, 8, 4, 9, 6, 6, 5, 4, 2, 9, 8, 8, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 8, 0, 8, 0]","[5, 9, 7, 0, 3, 1, 3, 5, 2, 3, 5, 1, 9, 9, 8, 2, 7, 3, 8, 0]"
14,22,0.3574731641127419,0.3032643331356776,6,23,14.5,3,"[0, 2, 4, 1, 4, 6, 5, 6, 6, 1, 3, 7, 3, 7, 8, 3, 4, 1, 7, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 5, 8, 6, 4, 2, 1, 1, 0]","[0, 4, 4, 7, 2, 4, 9, 7, 8, 3, 7, 9, 4, 0, 0, 7, 8, 4, 2, 2]"
3,22,0.1251328275282198,0.0187763539641193,4,46,25.0,4,"[3, 5, 2, 0, 6, 0, 0, 6, 5, 7, 5, 9, 4, 7, 3, 0, 0, 6, 0, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 2, 7, 2, 3, 2, 1, 4, 5]","[4, 3, 0, 5, 5, 4, 4, 6, 3, 7, 0, 4, 8, 2, 0, 1, 6, 2, 1, 8]"
1,16,0.4772739965931822,0.5265042891908692,3,40,21.5,2,"[2, 3, 1, 4, 1, 5, 5, 8, 3, 6, 4, 1, 3, 1, 0, 5, 8, 9, 8, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 3, 5, 1, 3, 1, 7, 7, 6]","[6, 0, 4, 6, 0, 7, 5, 7, 6, 9, 9, 3, 1, 7, 6, 9, 1, 0, 7, 5]"
16,24,0.8334519541034404,0.9944543135341852,3,36,19.5,0,"[1, 5, 6, 0, 1, 5, 8, 3, 9, 6, 1, 6, 7, 5, 8, 8, 9, 1, 7, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 6, 2, 4, 8, 2, 9, 3, 5]","[5, 5, 0, 1, 9, 7, 2, 1, 4, 6, 7, 4, 0, 8, 8, 6, 0, 2, 4, 9]"
9,24,0.04281067247187,0.1430432365730119,2,26,14.0,4,"[0, 5, 2, 4, 6, 3, 5, 0, 1, 3, 3, 6, 5, 4, 5, 5, 7, 4, 4, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 6, 6, 6, 3, 9, 2, 3, 5]","[6, 9, 3, 0, 1, 4, 1, 2, 6, 0, 6, 4, 6, 1, 7, 0, 6, 8, 1, 8]"
1,25,0.2872366225170549,0.2132390366577992,3,33,18.0,3,"[8, 3, 5, 6, 1, 6, 6, 0, 1, 0, 4, 0, 4, 6, 4, 2, 7, 4, 9, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 9, 7, 8, 6, 7, 3, 7, 2]","[3, 0, 3, 1, 8, 2, 0, 5, 8, 6, 5, 3, 5, 2, 3, 5, 5, 8, 4, 3]"
14,26,0.8745724376011348,0.8426266459420765,7,40,23.5,0,"[9, 6, 5, 5, 7, 5, 9, 5, 7, 5, 2, 0, 5, 9, 5, 7, 5, 1, 7, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 4, 3, 9, 7, 2, 7, 1, 3]","[0, 5, 9, 9, 8, 9, 9, 0, 1, 8, 9, 0, 1, 6, 4, 4, 1, 8, 6, 8]"
21,12,0.5045307483796921,0.4232232137078922,7,55,31.0,2,"[4, 8, 9, 9, 6, 9, 1, 8, 3, 4, 1, 9, 2, 4, 4, 6, 5, 6, 0, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 5, 4, 2, 7, 4, 6, 8, 6]","[8, 6, 0, 6, 1, 6, 6, 7, 6, 3, 1, 5, 5, 0, 0, 9, 5, 2, 2, 7]"
24,25,0.5847392957129592,0.4281900223349201,9,24,16.5,2,"[3, 4, 5, 8, 4, 8, 3, 5, 6, 2, 7, 8, 5, 7, 2, 1, 2, 1, 1, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 2, 2, 4, 3, 6, 2, 9, 4]","[2, 2, 8, 2, 1, 3, 4, 3, 8, 8, 2, 7, 7, 7, 8, 3, 2, 0, 8, 5]"
16,29,0.4131035871025522,0.440233477989689,10,27,18.5,2,"[3, 5, 5, 4, 6, 9, 6, 9, 7, 6, 7, 5, 6, 3, 7, 2, 6, 0, 0, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 5, 9, 6, 9, 9, 1]","[3, 8, 0, 5, 8, 4, 5, 2, 1, 9, 0, 6, 6, 6, 6, 8, 9, 3, 1, 1]"
3,27,0.2827904858882148,0.3356759211118672,6,23,14.5,3,"[7, 0, 6, 1, 5, 3, 1, 8, 7, 8, 6, 5, 5, 1, 2, 5, 9, 7, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 2, 3, 2, 3, 4, 2, 2, 0]","[0, 4, 6, 5, 5, 0, 7, 6, 0, 9, 0, 7, 1, 4, 9, 6, 2, 4, 5, 2]"
25,12,0.4052719874138221,0.5298911524538378,9,50,29.5,2,"[4, 9, 1, 1, 2, 7, 6, 2, 9, 7, 2, 9, 7, 1, 5, 9, 0, 8, 3, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 7, 3, 1, 2, 3, 6, 4]","[3, 4, 6, 9, 3, 9, 7, 8, 2, 8, 0, 8, 9, 5, 9, 4, 9, 7, 6, 9]"
6,24,0.8892248395523485,0.8254669223993738,6,58,32.0,0,"[8, 7, 1, 8, 6, 5, 4, 0, 3, 5, 0, 4, 5, 1, 6, 2, 4, 7, 8, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 7, 3, 9, 8, 6, 5, 3, 5]","[3, 5, 2, 7, 2, 1, 2, 1, 8, 7, 8, 3, 9, 0, 2, 0, 7, 7, 4, 2]"
23,17,0.3059103327844973,0.3208579019218064,2,55,28.5,3,"[6, 4, 9, 5, 3, 7, 0, 1, 0, 1, 2, 9, 3, 6, 6, 6, 6, 2, 6, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 5, 5, 8, 9, 3, 6, 3, 2]","[7, 7, 3, 2, 4, 2, 2, 7, 7, 3, 0, 2, 8, 5, 9, 0, 4, 7, 3, 4]"
